estate_seed,rfc,es_proveedor,es_cliente,categoria,num_facturas,monto_total_facturado,monto_promedio_factura,monto_max_factura,monto_std_factura,pct_facturas_ppd,num_formas_pago_distintas,tiene_contrato,num_contratos,tiene_orden_compra,num_ordenes_compra,pct_po_mismo_requester_approver,pct_po_justo_bajo_umbral_50k,en_lista_69b,es_69b_definitivo,dias_antiguedad_al_facturar,num_transferencias_recibidas,monto_total_transferido,pct_facturas_sin_pago_rastreable,pct_concepto_generico,clabe_identica_a_empleado,misma_institucion_bancaria_que_empleado,monto_total_en_ledger,num_facturas_venta,monto_total_venta,monto_promedio_venta,pct_facturas_venta_sin_cobro,dias_a_cierre_periodo_venta,scheme_type,es_fraude,situacion_sat
103,YWP250525MYU,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,127192.93,127192.93,0.0,105.0,no_esquema,0,no_listado
103,YYE190719LGQ,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,269465.08,269465.08,0.0,158.0,no_esquema,0,no_listado
103,ZUH171105TLE,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,165889.27,165889.27,0.0,229.0,no_esquema,0,no_listado
104,ACA120611N74,1,0,Logistica,7,518340.78,74048.68,133684.63,47416.88,0.7143,4,1,1,1,6,0.0,0.0,0,0,2142.0,5,273019.12,0.2857,0.0,0,0,518340.78,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,AKY060409G96,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,62711.05,62711.05,0.0,47.0,no_esquema,0,no_listado
104,APT040201KA5,1,0,Papeleria,5,222087.77,44417.55,141886.68,48803.07,0.2,3,0,0,1,1,0.0,0.0,0,0,491.0,3,179262.88,0.4,0.0,0,0,222087.77,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,BCO010208BOU,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,329062.68,329062.68,0.0,57.0,no_esquema,0,no_listado
104,CEN150803F54,1,0,Consultoria,5,302883.13,60576.63,84061.94,24423.0,0.8,3,0,0,0,0,0.0,0.0,1,1,1651.0,5,302883.13,0.0,1.0,0,0,302883.13,0,0.0,0.0,0.0,,phantom_vendor,1,definitivo
104,CJO220124PR3,1,0,Seguridad,7,682070.48,97438.64,158671.48,39037.03,0.7143,5,0,0,1,2,0.0,0.0,1,0,780.0,3,367211.79,0.5714,0.0,0,0,682070.48,0,0.0,0.0,0.0,,no_esquema,0,presunto
104,CWY200416Q49,1,0,Mantenimiento,5,414541.69,82908.34,157226.53,48089.0,0.2,4,0,0,1,2,0.0,0.0,0,0,2517.0,5,414541.69,0.0,0.0,0,0,414541.69,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,CYD140403Z67,1,0,Mantenimiento,7,520784.88,74397.84,156606.89,44811.76,0.2857,5,1,1,1,7,0.0,0.1429,0,0,245.0,6,486989.25,0.1429,0.0,0,0,520784.88,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,DRV230103R57,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,339533.22,339533.22,0.0,100.0,no_esquema,0,no_listado
104,EXP170804E5L,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,60233.23,60233.23,0.0,25.0,no_esquema,0,no_listado
104,EYC071204YUO,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,156932.19,156932.19,0.0,182.0,no_esquema,0,no_listado
104,FDO150318TAS,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,107450.12,107450.12,0.0,76.0,no_esquema,0,no_listado
104,FSU050816FCO,1,0,Publicidad,7,582898.11,83271.16,170806.39,55058.24,0.2857,4,0,0,1,5,0.0,0.0,0,0,1556.0,7,582898.11,0.0,0.0,0,0,582898.11,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,FXU12081258H,1,0,Limpieza,3,100388.46,33462.82,63057.72,20946.8,0.3333,3,1,1,1,3,0.0,0.0,0,0,1137.0,2,37330.74,0.3333,0.0,0,0,100388.46,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,GPI22122562S,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,319591.1,319591.1,0.0,229.0,no_esquema,0,no_listado
104,GQK101012BW2,1,0,Papeleria,4,64190.98,16047.75,17058.24,766.42,0.0,3,1,1,0,0,0.0,0.0,0,0,2140.0,4,64190.98,0.0,0.0,0,0,64190.98,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,HFM0301227ZT,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,62785.5,62785.5,0.0,66.0,no_esquema,0,no_listado
104,HNX100420PC4,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,271624.35,271624.35,0.0,44.0,no_esquema,0,no_listado
104,IAR1604149Y1,1,0,Limpieza,6,470210.4,78368.4,120159.49,33835.56,0.5,4,1,1,1,2,0.0,0.5,1,0,2153.0,3,204163.63,0.5,0.0,0,0,470210.4,0,0.0,0.0,0.0,,no_esquema,0,presunto
104,IMQ180602UHM,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,140377.09,140377.09,0.0,214.0,no_esquema,0,no_listado
104,IZT000218MFK,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,152333.23,152333.23,0.0,210.0,no_esquema,0,no_listado
104,JDI210118W38,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,58903.93,58903.93,0.0,24.0,no_esquema,0,no_listado
104,KBC021210XXH,1,0,Papeleria,5,310711.39,62142.28,94457.11,27800.22,0.4,4,1,1,1,5,0.2,0.0,0,0,867.0,2,164053.69,0.6,0.0,0,0,310711.39,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,KLQ090418MVM,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,5,888984.22,177796.84,0.6,0.0,revenue_inflation,1,no_listado
104,LUN001006T9L,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,199283.75,199283.75,0.0,63.0,no_esquema,0,no_listado
104,MEZL750504I10,1,0,Consultoria,5,192757.24,38551.45,43373.64,6276.34,0.0,4,1,1,0,0,0.0,0.0,1,0,2615.0,5,192757.24,0.0,0.0,0,0,192757.24,0,0.0,0.0,0.0,,no_esquema,0,presunto
104,MNB000424Q0P,1,0,Tecnologia,6,679201.28,113200.21,168735.95,48080.64,0.8333,3,1,1,1,6,1.0,0.0,0,0,908.0,6,679201.28,0.0,0.0,0,0,679201.28,0,0.0,0.0,0.0,,kickback,1,no_listado
104,MUQ240509P0P,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,242345.9,242345.9,0.0,95.0,no_esquema,0,no_listado
104,NLX071121K7M,1,0,Seguridad,6,610780.36,101796.73,164984.74,63419.13,0.6667,3,0,0,1,5,0.0,0.0,0,0,2184.0,5,592872.57,0.1667,0.0,0,0,610780.36,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,NRX151220YE7,1,0,Papeleria,8,793110.78,99138.85,171233.93,48709.55,0.75,5,1,1,1,8,0.0,0.0,0,0,763.0,7,634364.13,0.125,0.0,0,0,793110.78,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,NTK111005286,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,158851.64,158851.64,0.0,94.0,no_esquema,0,no_listado
104,NVH050419DSD,1,0,Limpieza,13,626065.87,48158.91,49309.78,870.11,0.6154,5,0,0,1,13,1.0,1.0,0,0,192.0,13,626065.87,0.0,1.0,0,0,626065.87,0,0.0,0.0,0.0,,threshold_splitting,1,no_listado
104,NZW241101PH2,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,241540.48,241540.48,0.0,153.0,no_esquema,0,no_listado
104,OBK160323VWG,1,0,Limpieza,8,35256.91,4407.11,6194.14,1082.82,0.0,1,0,0,0,0,0.0,0.0,0,0,2456.0,8,35256.91,0.0,0.0,0,0,35256.91,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,OKJ1502197CP,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,316256.72,316256.72,0.0,139.0,no_esquema,0,no_listado
104,PCV081005DPV,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,103898.4,103898.4,0.0,113.0,no_esquema,0,no_listado
104,QYV000826F4C,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,255933.39,255933.39,0.0,74.0,no_esquema,0,no_listado
104,RBP0410057UQ,1,0,Seguridad,7,432088.69,61726.96,110190.74,40691.02,0.4286,4,1,1,1,7,0.1429,0.0,0,0,2498.0,5,353734.8,0.1429,0.0,0,0,432088.69,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,RKD2603256JR,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,254196.22,254196.22,0.0,48.0,no_esquema,0,no_listado
104,SEM160211BY2,1,0,Papeleria,5,447652.51,89530.5,147130.12,44749.63,0.6,4,0,0,1,1,0.0,0.0,0,0,1996.0,3,232448.43,0.4,0.0,0,0,447652.51,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,SHI210513SQR,1,0,Construccion,9,463188.26,51465.36,75226.17,12196.54,0.0,5,1,1,1,9,0.0,0.2222,0,0,35.0,8,411784.54,0.1111,0.0,0,0,463188.26,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,SML010225QVA,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,155161.08,155161.08,0.0,150.0,no_esquema,0,no_listado
104,SOX220602D1Q,1,0,Tecnologia,1,1616845.4,1616845.4,1616845.4,0.0,1.0,1,0,0,0,0,0.0,0.0,0,0,336.0,1,1616845.4,0.0,0.0,0,0,1616845.4,0,0.0,0.0,0.0,,round_tripping,1,no_listado
104,SPM0611036A6,1,0,Limpieza,4,236046.4,59011.6,123728.4,42514.63,0.5,2,0,0,1,1,0.0,0.0,0,0,1974.0,4,236046.4,0.0,0.0,0,0,236046.4,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,UFW061206LHJ,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,59605.8,59605.8,0.0,207.0,no_esquema,0,no_listado
104,UNZ220507JZK,1,0,Mantenimiento,6,50493.48,8415.58,9868.17,1222.19,0.5,3,1,1,1,6,1.0,0.0,0,0,1654.0,6,50493.48,0.0,0.0,0,0,50493.48,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,UPF061226FWB,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,242059.44,242059.44,0.0,145.0,no_esquema,0,no_listado
104,VAU081119UIY,1,0,Mantenimiento,1,9860.0,9860.0,9860.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0,0,1119.0,1,9860.0,0.0,0.0,0,0,9860.0,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,VZN240808CLT,1,0,Mantenimiento,6,364859.85,60809.98,114162.7,38463.75,0.5,5,1,1,1,6,0.1667,0.0,0,0,1977.0,6,364859.85,0.0,0.0,0,0,364859.85,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,WBB170117UW4,1,0,Seguridad,8,556800.0,69600.0,69600.0,0.0,0.0,4,1,1,0,0,0.0,0.0,0,0,1249.0,3,208800.0,0.0,0.0,0,0,556800.0,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,WET0105015D9,1,0,Publicidad,9,722905.2,80322.8,165489.96,60430.14,0.7778,6,1,1,1,9,0.1111,0.0,0,0,1439.0,8,704920.3,0.1111,0.0,0,0,722905.2,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,WWP2608240CR,1,0,Limpieza,3,250509.05,83503.02,102399.16,24616.12,0.0,3,0,0,1,2,0.5,0.5,0,0,1879.0,3,250509.05,0.0,0.0,0,0,250509.05,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,XTU2306195RN,1,0,Consultoria,6,307955.37,51325.89,59716.7,6369.71,0.0,4,1,1,0,0,0.0,0.0,0,0,2211.0,6,307955.37,0.0,0.0,0,0,307955.37,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,ZFT0403139A4,1,0,Transporte,8,702596.67,87824.58,172458.01,63981.17,0.5,4,0,0,1,6,0.1667,0.0,0,0,236.0,7,683729.12,0.125,0.0,0,0,702596.67,0,0.0,0.0,0.0,,no_esquema,0,no_listado
104,ZNW170607MF9,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,316171.62,316171.62,0.0,212.0,no_esquema,0,no_listado
104,ZSG2205197KC,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,211315.04,211315.04,0.0,37.0,no_esquema,0,no_listado
104,ZUF130514CTO,1,0,Transporte,10,447447.79,44744.78,48063.47,2194.11,0.0,5,1,1,1,10,0.0,0.5,0,0,1711.0,6,272669.78,0.3,0.0,0,0,447447.79,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,AAM210620EYC,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,97750.5,97750.5,0.0,160.0,no_esquema,0,no_listado
105,ACR1311177B5,1,0,Seguridad,4,366277.07,91569.27,171078.19,54771.85,1.0,4,1,1,1,4,0.0,0.0,0,0,2241.0,3,263532.77,0.25,0.0,0,0,366277.07,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,BAML510427K79,1,0,Consultoria,5,172410.51,34482.1,38000.65,3740.42,0.0,4,1,1,0,0,0.0,0.0,1,0,2621.0,4,135433.38,0.2,0.0,0,0,172410.51,0,0.0,0.0,0.0,,no_esquema,0,presunto
105,BOS131205JXT,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,233000.23,233000.23,0.0,8.0,no_esquema,0,no_listado
105,CASV600810FW0,1,0,Limpieza,6,470855.49,78475.91,173497.5,52113.7,0.3333,5,0,0,1,3,0.0,0.0,0,0,1651.0,5,413461.14,0.1667,0.0,0,0,470855.49,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,CHG140328RX7,1,0,Consultoria,5,510491.61,102098.32,165358.85,35037.16,0.2,4,0,0,0,0,0.0,0.0,1,1,2010.0,4,396022.31,0.2,1.0,0,0,510491.61,0,0.0,0.0,0.0,,phantom_vendor,1,definitivo
105,CJI211207FOI,1,0,Papeleria,1,1628680.54,1628680.54,1628680.54,0.0,1.0,1,0,0,0,0,0.0,0.0,0,0,2486.0,1,1628680.54,0.0,0.0,0,0,1628680.54,0,0.0,0.0,0.0,,round_tripping,1,no_listado
105,CJM071104KWS,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,62631.3,62631.3,0.0,237.0,no_esquema,0,no_listado
105,DGN241109PG1,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,246708.01,246708.01,0.0,15.0,no_esquema,0,no_listado
105,DOD1007177TO,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,107194.88,107194.88,0.0,43.0,no_esquema,0,no_listado
105,EOG261116NBV,1,0,Construccion,12,572763.99,47730.33,49735.86,764.0,0.5,6,0,0,1,12,1.0,1.0,0,0,1757.0,11,525149.11,0.0,1.0,0,0,572763.99,0,0.0,0.0,0.0,,threshold_splitting,1,no_listado
105,FIK1304048QL,1,0,Construccion,7,461097.85,65871.12,153132.28,56098.42,0.4286,5,0,0,1,2,0.0,0.0,0,0,1619.0,7,461097.85,0.0,0.0,0,0,461097.85,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,FXY0009152SN,1,0,Logistica,7,464615.25,66373.61,139427.46,41169.88,0.5714,5,0,0,1,2,0.0,0.0,0,0,400.0,4,217364.9,0.4286,0.0,0,0,464615.25,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,JDA0409116U5,1,0,Construccion,6,175290.45,29215.08,77015.89,21459.16,1.0,5,1,1,1,6,0.0,0.0,0,0,1147.0,6,175290.45,0.0,0.0,0,0,175290.45,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,JLQ2206269HE,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,360886.95,360886.95,0.0,242.0,no_esquema,0,no_listado
105,JWW251118Y0T,1,0,Construccion,5,275574.7,55114.94,113358.76,35149.22,0.6,3,0,0,1,5,1.0,0.0,0,0,66.0,5,275574.7,0.0,0.0,0,0,275574.7,0,0.0,0.0,0.0,,kickback,1,no_listado
105,KEM100204YL9,1,0,Consultoria,8,592435.6,74054.45,164884.01,52963.23,0.25,5,1,1,1,8,0.25,0.0,0,0,1402.0,7,519675.79,0.125,0.0,0,0,592435.6,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,LAN16090551P,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,61877.72,61877.72,0.0,72.0,no_esquema,0,no_listado
105,LBC081013VBE,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,138924.43,138924.43,0.0,44.0,no_esquema,0,no_listado
105,LQN140112QD7,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,247005.77,247005.77,0.0,197.0,no_esquema,0,no_listado
105,MADC730705H94,1,0,Transporte,6,391298.39,65216.4,116366.69,46333.81,0.1667,4,1,1,1,3,0.0,0.0,1,0,126.0,3,246217.25,0.5,0.0,0,0,391298.39,0,0.0,0.0,0.0,,no_esquema,0,presunto
105,MAF190607WFP,1,0,Seguridad,8,556800.0,69600.0,69600.0,0.0,0.0,4,1,1,0,0,0.0,0.0,0,0,1249.0,7,487200.0,0.0,0.0,0,0,556800.0,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,MCG0104065W3,1,0,Transporte,3,118230.96,39410.32,80081.11,28763.51,0.3333,2,1,1,1,2,0.0,0.0,0,0,1353.0,2,98504.67,0.3333,0.0,0,0,118230.96,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,MQH140426PJK,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,3,271378.72,90459.57,0.3333,0.0,revenue_inflation,1,no_listado
105,NIQ1510272SO,1,0,Logistica,4,234692.5,58673.12,133036.55,47055.13,0.75,4,0,0,1,3,0.0,0.0,0,0,1222.0,2,151630.26,0.5,0.0,0,0,234692.5,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,NJB170412VFH,1,0,Tecnologia,5,478761.33,95752.27,160457.56,63888.54,0.4,4,1,1,1,5,0.0,0.0,0,0,969.0,4,318303.77,0.2,0.0,0,0,478761.33,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,NLN180912KD4,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,327982.72,327982.72,0.0,108.0,no_esquema,0,no_listado
105,NQA210504CNA,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,310466.07,310466.07,0.0,39.0,no_esquema,0,no_listado
105,NQF1504172GI,1,0,Mantenimiento,1,9860.0,9860.0,9860.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0,0,1122.0,1,9860.0,0.0,0.0,0,0,9860.0,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,OZZ130709PXB,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,244426.93,244426.93,0.0,4.0,no_esquema,0,no_listado
105,OZZ260521HW3,1,0,Transporte,10,445819.18,44581.92,48301.65,2320.35,0.0,5,1,1,1,10,0.0,0.4,0,0,1706.0,10,445819.18,0.0,0.0,0,0,445819.18,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,PGD2003173AY,1,0,Transporte,4,277813.79,69453.45,116595.34,36253.5,0.25,2,1,1,1,4,0.0,0.0,0,0,2023.0,4,277813.79,0.0,0.0,0,0,277813.79,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,PRE191030LL3,1,0,Logistica,5,352354.63,70470.93,173938.67,56918.06,0.6,3,1,1,1,3,0.3333,0.0,1,0,1142.0,2,193680.91,0.4,0.0,0,0,352354.63,0,0.0,0.0,0.0,,no_esquema,0,presunto
105,QEC250901HJA,1,0,Papeleria,4,52431.97,13107.99,16154.88,2014.41,0.0,4,1,1,0,0,0.0,0.0,0,0,2180.0,4,52431.97,0.0,0.0,0,1,52431.97,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,RAM171116MBV,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,59175.1,59175.1,0.0,56.0,no_esquema,0,no_listado
105,REM0806132WK,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,75010.68,75010.68,0.0,96.0,no_esquema,0,no_listado
105,REZ24120417M,1,0,Seguridad,3,310800.88,103600.29,147663.22,59333.27,0.6667,2,0,0,1,1,0.0,0.0,0,0,59.0,3,310800.88,0.0,0.0,0,0,310800.88,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,RPE0305140PT,1,0,Consultoria,6,300239.16,50039.86,61811.55,7262.61,0.0,4,1,1,0,0,0.0,0.0,0,0,2186.0,6,300239.16,0.0,0.0,0,0,300239.16,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,SBY180310QPH,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,221951.05,221951.05,0.0,157.0,no_esquema,0,no_listado
105,STZ24102582X,1,0,Construccion,9,476704.2,52967.13,67929.98,10524.82,0.0,6,1,1,1,9,0.0,0.2222,0,0,53.0,9,476704.2,0.0,0.0,0,0,476704.2,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,TAM100218TS9,1,0,Limpieza,4,435260.54,108815.13,163096.84,47730.54,0.5,3,1,1,1,1,1.0,0.0,0,0,1398.0,4,435260.54,0.0,0.0,0,0,435260.54,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,TDI120709PH7,1,0,Consultoria,6,325242.43,54207.07,134960.79,41747.61,0.3333,3,1,1,1,3,0.3333,0.0,0,0,2529.0,6,325242.43,0.0,0.0,0,0,325242.43,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,TMS10041116O,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,235381.86,235381.86,0.0,149.0,no_esquema,0,no_listado
105,TXE2005266UO,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,61109.76,61109.76,0.0,53.0,no_esquema,0,no_listado
105,UGQ111020CRF,1,0,Mantenimiento,6,37670.49,6278.41,9734.69,1614.74,0.6667,4,1,1,1,6,1.0,0.0,0,0,1656.0,5,32250.26,0.1667,0.0,0,0,37670.49,0,0.0,0.0,0.0,,no_esquema,0,no_listado
105,UTX190202ZAR,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,132983.39,132983.39,0.0,63.0,no_esquema,0,no_listado
105,VCR040804A27,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,102887.66,102887.66,0.0,45.0,no_esquema,0,no_listado
105,VOI020803FWC,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,272862.86,272862.86,0.0,94.0,no_esquema,0,no_listado
105,VVE060901IA2,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,177051.33,177051.33,0.0,1.0,no_esquema,0,no_listado
105,VXW1702070BH,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,302421.59,302421.59,0.0,110.0,no_esquema,0,no_listado
